taxid	GenomeID	superkingdom	kingdom	phylum	class	order	family	genus	Domain	Group	SubGroup	size_gen	Genes	ntrna_gen	GC	Status	levels	filt
93221	Pand_pulm_DSM_16583	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Bacteria	Proteobacteria	Betaproteobacteria	5.86762	5088	82	64.3	Complete Genome	Bacteria	ok
315730	Baci_weih_KBAB4	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.8727	5984	108	35.2	Chromosome	Bacteria	ok
1173026	Gloe_PCC_7428	Bacteria	Kin_Terrabacteria group	Cyanobacteria	Cla_of_Oscillatoriophycideae	Chroococcales	Chroococcaceae	Gloeocapsa	Bacteria	Terrabacteria group	Cyanobacteria/Melainabacteria group	5.88271	5262	41	43.3899	Complete Genome	Bacteria	ok
1396	Baci_cere_FT9	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	92	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_Q1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	95	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_E33L	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	96	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_AH820	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	97	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_ATCC_10987	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	99	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_G9842	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	99	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_FM1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	102	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_biovar_anthracis_CI	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	102	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_E33L_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	103	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_03BB108	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	105	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_D17	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	105	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_F837_76	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	105	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_G9241	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	105	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_03BB102	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_03BB102_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_AH187	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_FORC_005	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_NC7401	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_S2_8	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	106	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_03BB87	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	107	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_ATCC_4342	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	107	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_FRI_35	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	107	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_3a	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	108	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_ATCC_14579	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	108	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_B4264	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	108	35.357	Complete Genome	Bacteria	ok
1396	Baci_cere_Al_Hakam	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	5.94701	6016	118	35.357	Complete Genome	Bacteria	ok
1767	Myco_intr_MOTT_64	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Bacteria	Terrabacteria group	Actinobacteria	5.94738	5600	47	67.5895	Complete Genome	Bacteria	ok
1767	Myco_intr_1956	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Bacteria	Terrabacteria group	Actinobacteria	5.94738	5600	48	67.5895	Complete Genome	Bacteria	ok
1767	Myco_intr_MOTT_02	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Bacteria	Terrabacteria group	Actinobacteria	5.94738	5600	48	67.5895	Complete Genome	Bacteria	ok
1767	Myco_intr_ATCC_13950	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Bacteria	Terrabacteria group	Actinobacteria	5.94738	5600	49	67.5895	Complete Genome	Bacteria	ok
36746	Pseu_cich_JBC1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	5.98414	5174	67	58.1	Complete Genome	Bacteria	ok
317	Pseu_syri_CC1557	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.01859	5165	63	59.1	Complete Genome	Bacteria	ok
317	Pseu_syri_pv_syringae_B728a	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.01859	5165	66	59.1	Complete Genome	Bacteria	ok
317	Pseu_syri_pv_tomato_DC3000	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.01859	5165	69	59.1	Complete Genome	Bacteria	ok
84595	Gord_poly_VH2	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Bacteria	Terrabacteria group	Actinobacteria	6.03388	5425	50	66.9	Complete Genome	Bacteria	ok
312306	Pseu_ento_L48	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.0496	5510	78	63.8	Complete Genome	Bacteria	ok
44251	Paen_duru_DSM_1735	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Bacteria	Terrabacteria group	Firmicutes	6.0535	5437	87	50.7957	Complete Genome	Bacteria	ok
160791	Sphi_witt_RW1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria	Proteobacteria	Alphaproteobacteria	6.07318	5819	53	67.5952	Complete Genome	Bacteria	ok
76759	Pseu_mont_SB3101	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.07913	5665	67	61.6905	Complete Genome	Bacteria	ok
76759	Pseu_mont_SB3078	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.07913	5665	69	61.6905	Complete Genome	Bacteria	ok
65741	Pseu_knac_B13	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.09563	5683	62	65.6	Complete Genome	Bacteria	ok
321846	Pseu_simi_WCS417	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.14395	5643	65	60.4	Complete Genome	Bacteria	ok
1134687	Kleb_mich_RC10	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Bacteria	Proteobacteria	Gammaproteobacteria	6.14959	5773	85	55.8	Complete Genome	Bacteria	ok
562	Esch_coli_536	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	81	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_NA114	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	82	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O83_H1_NRG_857C	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	84	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ATCC_25922	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	85	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BL21_GoldDE3pLysS_AG	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BL21DE3	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BL21DE3_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BL21_TaKaRa	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_C41DE3	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_KO11FL	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_KO11FL_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_LY180	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_UM146	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MDS42	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	86	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_6409	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ATCC_8739	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_B7A	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_B_REL606	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_IAI1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_LF82	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_SE15	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	87	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BW25113_K_12_BW25113	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_DH1_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_MNCRE44	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_P12b	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_W	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_W_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	88	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ABU_83972	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_APEC_IMT5155	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_BW2952_K_12_BW2952	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_CFT073	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_DH1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ER2796	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_IAI39	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3413	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3435	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3440	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3445	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3446	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3454	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3466	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3475	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_ER3476	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_HMS174	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_RV308	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_KLY	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_UMN026	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MC4100	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MG1655	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MG1655_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MG1655_2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_MG1655_3	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_K_12_W3110	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_clone_D_i14	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_clone_D_i2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	synt_Esch_coli_C321_deltaA	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	89	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_HS	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	90	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_PMV_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	90	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_UTI89	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	90	50.6073	Complete Genome	Bacteria	ok
